ID,Date,Element,Data_Value
SPE00120512,2011-05-23,TMAX,320
SPE00120512,2010-03-11,TMIN,65
SPE00120512,2011-05-23,TMIN,187
SPE00120512,2014-04-02,TMAX,174
SPE00120512,2014-04-02,TMIN,116
SPE00120512,2013-04-30,TMIN,66
SPE00120512,2011-10-17,TMAX,290
SPE00120512,2011-10-17,TMIN,174
SPE00120512,2005-03-27,TMIN,104
SPE00120512,2010-12-19,TMIN,117
SPE00120512,2005-03-27,TMAX,213
SPE00120512,2011-10-28,TMAX,241
SPE00120512,2008-04-13,TMIN,103
SPE00120512,2010-11-06,TMIN,123
SPE00120512,2013-09-04,TMAX,360
SPE00120512,2012-01-29,TMAX,165
SPE00120512,2006-03-27,TMIN,132
SPE00120512,2014-05-13,TMIN,163
SPE00120512,2006-03-27,TMAX,240
SPE00120512,2014-05-13,TMAX,357
SPE00120512,2014-10-11,TMIN,178
SPE00120512,2014-10-11,TMAX,268
SPE00120512,2010-07-21,TMIN,207
SPE00120512,2010-09-09,TMIN,186
SPE00120512,2010-07-21,TMAX,340
SPE00120512,2012-01-29,TMIN,37
SPE00120512,2013-08-07,TMAX,349
SPE00120512,2009-11-05,TMAX,202
SPE00120512,2008-05-09,TMAX,244
SPE00120512,2009-11-05,TMIN,138
SPE00120512,2011-02-21,TMAX,211
SPE00120512,2011-02-21,TMIN,98
SPE00120512,2012-12-03,TMAX,153
SPE00120512,2010-09-09,TMAX,330
SPE00120512,2007-06-11,TMAX,305
SPE00120512,2007-06-11,TMIN,161
SPE00120512,2010-08-10,TMIN,271
SPE00120512,2013-08-07,TMIN,202
SPE00120512,2013-09-04,TMIN,188
SPE00120512,2005-07-30,TMIN,184
SPE00120512,2010-09-02,TMAX,348
SPE00120512,2010-11-06,TMAX,232
SPE00120512,2014-05-20,TMAX,240
SPE00120512,2014-05-20,TMIN,148
SPE00120512,2012-03-14,TMAX,284
SPE00120512,2012-03-14,TMIN,63
SPE00120512,2013-04-05,TMIN,90
SPE00120512,2013-04-05,TMAX,193
SPE00120512,2014-11-14,TMIN,139
SPE00120512,2014-11-14,TMAX,207
SPE00120512,2012-04-27,TMIN,148
SPE00120512,2005-07-30,TMAX,349
SPE00120512,2012-04-27,TMAX,215
SPE00120512,2009-09-02,TMIN,205
SPE00120512,2008-11-10,TMAX,215
SPE00120512,2008-02-25,TMAX,218
SPE00120512,2009-09-02,TMAX,339
SPE00120512,2009-07-19,TMAX,375
SPE00120512,2012-06-05,TMIN,188
SPE00120512,2008-02-25,TMIN,124
SPE00120512,2010-09-02,TMIN,222
SPE00120512,2012-06-05,TMAX,360
SPE00120512,2009-07-19,TMIN,225
SPE00120512,2015-09-11,TMAX,310
SPE00120512,2005-02-24,TMAX,180
SPE00120512,2015-07-07,TMAX,424
SPE00120512,2007-07-04,TMIN,232
SPE00120512,2010-08-29,TMIN,232
SPE00120512,2013-12-13,TMIN,96
SPE00120512,2010-08-29,TMAX,375
SPE00120512,2008-09-17,TMIN,174
SPE00120512,2008-09-17,TMAX,284
SPE00120512,2006-07-19,TMAX,340
SPE00120512,2006-07-19,TMIN,236
SPE00120512,2011-04-12,TMAX,273
SPE00120512,2011-04-12,TMIN,145
SPE00120512,2014-08-18,TMIN,223
SPE00120512,2014-09-23,TMIN,187
SPE00120512,2015-02-15,TMIN,90
SPE00120512,2006-06-16,TMAX,278
SPE00120512,2012-06-10,TMIN,177
SPE00120512,2009-07-11,TMAX,353
SPE00120512,2009-07-11,TMIN,194
SPE00120512,2015-08-02,TMIN,199
SPE00120512,2015-02-15,TMAX,164
SPE00120512,2009-07-26,TMAX,405
SPE00120512,2015-08-02,TMAX,394
SPE00120512,2013-03-17,TMIN,101
SPE00120512,2013-03-17,TMAX,206
SPE00120512,2006-06-16,TMIN,187
SPE00120512,2008-03-04,TMIN,126
SPE00120512,2013-12-13,TMAX,200
SPE00120512,2012-04-22,TMIN,108
SPE00120512,2005-11-30,TMIN,39
SPE00120512,2013-12-28,TMIN,65
SPE00120512,2007-01-02,TMAX,193
SPE00120512,2013-12-28,TMAX,163
SPE00120512,2007-01-02,TMIN,82
SPE00120512,2015-08-26,TMAX,357
SPE00120512,2006-10-16,TMAX,275
SPE00120512,2014-08-25,TMIN,202
SPE00120512,2009-06-30,TMIN,214
SPE00120512,2013-04-12,TMIN,117
SPE00120512,2014-09-23,TMAX,258
SPE00120512,2009-12-21,TMIN,65
SPE00120512,2008-08-15,TMAX,355
SPE00120512,2013-04-12,TMAX,224
SPE00120512,2015-04-25,TMIN,148
SPE00120512,2006-04-02,TMAX,258
SPE00120512,2006-04-02,TMIN,130
SPE00120512,2015-04-25,TMAX,218
SPE00120512,2009-06-30,TMAX,371
SPE00120512,2013-03-12,TMAX,160
SPE00120512,2013-03-12,TMIN,113
SPE00120512,2012-04-22,TMAX,258
SPE00120512,2009-12-21,TMAX,173
SPE00120512,2005-06-29,TMAX,325
SPE00120512,2013-08-14,TMIN,191
SPE00120512,2006-09-20,TMIN,216
SPE00120512,2013-10-24,TMAX,253
SPE00120512,2011-09-19,TMIN,171
SPE00120512,2011-09-19,TMAX,317
SPE00120512,2008-12-29,TMAX,140
SPE00120512,2014-11-18,TMIN,88
SPE00120512,2015-09-09,TMIN,184
SPE00120512,2014-11-18,TMAX,184
SPE00120512,2007-07-04,TMAX,380
SPE00120512,2008-12-29,TMIN,108
SPE00120512,2015-05-21,TMIN,144
SPE00120512,2013-10-24,TMIN,193
SPE00120512,2010-12-06,TMIN,158
SPE00120512,2010-07-16,TMIN,190
SPE00120512,2005-04-15,TMIN,99
SPE00120512,2005-04-15,TMAX,225
SPE00120512,2010-07-16,TMAX,362
SPE00120512,2015-05-21,TMAX,298
SPE00120512,2013-09-10,TMIN,176
SPE00120512,2013-09-10,TMAX,351
SPE00120512,2013-11-29,TMIN,55
SPE00120512,2015-07-07,TMIN,228
SPE00120512,2013-11-29,TMAX,173
SPE00120512,2010-12-06,TMAX,210
SPE00120512,2013-02-27,TMIN,22
SPE00120512,2015-08-12,TMIN,199
SPE00120512,2013-02-27,TMAX,158
SPE00120512,2008-03-04,TMAX,231
SPE00120512,2009-01-19,TMAX,162
SPE00120512,2005-06-29,TMIN,185
SPE00120512,2006-09-20,TMAX,345
SPE00120512,2012-06-10,TMAX,350
SPE00120512,2008-10-06,TMAX,281
SPE00120512,2013-08-14,TMAX,365
SPE00120512,2008-10-06,TMIN,142
SPE00120512,2014-07-04,TMAX,339
SPE00120512,2011-08-11,TMIN,240
SPE00120512,2011-08-11,TMAX,385
SPE00120512,2014-07-04,TMIN,185
SPE00120512,2015-08-12,TMAX,361
SPE00120512,2009-07-26,TMIN,245
SPE00120512,2008-11-10,TMIN,109
SPE00120512,2009-01-29,TMAX,167
SPE00120512,2005-02-24,TMIN,53
SPE00120512,2015-10-08,TMAX,266
SPE00120512,2008-01-02,TMAX,164
SPE00120512,2008-12-24,TMIN,61
SPE00120512,2008-01-02,TMIN,91
SPE00120512,2014-08-18,TMAX,344
SPE00120512,2008-12-24,TMAX,152
SPE00120512,2005-11-30,TMAX,155
SPE00120512,2013-10-27,TMAX,272
SPE00120512,2011-09-20,TMAX,348
SPE00120512,2011-09-20,TMIN,199
SPE00120512,2005-01-09,TMIN,0
SPE00120512,2010-10-14,TMAX,245
SPE00120512,2009-04-07,TMAX,222
SPE00120512,2011-06-15,TMIN,197
SPE00120512,2015-11-18,TMAX,227
SPE00120512,2011-06-15,TMAX,372
SPE00120512,2012-11-21,TMIN,134
SPE00120512,2009-07-18,TMAX,352
SPE00120512,2009-04-07,TMIN,106
SPE00120512,2014-11-17,TMAX,201
SPE00120512,2009-03-11,TMIN,102
SPE00120512,2009-03-31,TMIN,65
SPE00120512,2014-03-01,TMAX,190
SPE00120512,2015-10-16,TMIN,174
SPE00120512,2014-03-01,TMIN,116
SPE00120512,2009-03-31,TMAX,198
SPE00120512,2015-06-02,TMAX,363
SPE00120512,2014-04-06,TMAX,279
SPE00120512,2005-01-21,TMAX,218
SPE00120512,2006-08-26,TMAX,374
SPE00120512,2014-04-06,TMIN,132
SPE00120512,2015-08-21,TMAX,362
SPE00120512,2014-11-17,TMIN,97
SPE00120512,2015-08-21,TMIN,232
SPE00120512,2007-09-27,TMAX,305
SPE00120512,2011-08-09,TMIN,236
SPE00120512,2009-08-23,TMIN,228
SPE00120512,2009-08-23,TMAX,400
SPE00120512,2011-07-23,TMIN,214
SPE00120512,2011-07-23,TMAX,302
SPE00120512,2009-03-14,TMIN,109
SPE00120512,2010-10-14,TMIN,155
SPE00120512,2006-02-25,TMIN,43
SPE00120512,2007-03-26,TMAX,148
SPE00120512,2007-03-26,TMIN,107
SPE00120512,2014-03-10,TMAX,211
SPE00120512,2005-01-21,TMIN,66
SPE00120512,2014-03-10,TMIN,90
SPE00120512,2010-07-29,TMIN,258
SPE00120512,2006-02-25,TMAX,112
SPE00120512,2015-10-15,TMIN,151
SPE00120512,2009-03-14,TMAX,282
SPE00120512,2011-08-09,TMAX,398
SPE00120512,2015-06-05,TMAX,365
SPE00120512,2015-06-05,TMIN,166
SPE00120512,2007-07-07,TMIN,220
SPE00120512,2007-07-07,TMAX,368
SPE00120512,2009-07-18,TMIN,218
SPE00120512,2010-07-29,TMAX,353
SPE00120512,2010-02-21,TMIN,106
SPE00120512,2006-08-26,TMIN,220
SPE00120512,2007-06-05,TMAX,350
SPE00120512,2014-10-08,TMIN,172
SPE00120512,2014-10-08,TMAX,272
SPE00120512,2008-06-18,TMAX,350
SPE00120512,2015-11-01,TMAX,247
SPE00120512,2009-08-12,TMIN,244
SPE00120512,2008-06-18,TMIN,177
SPE00120512,2007-10-31,TMAX,213
SPE00120512,2011-10-21,TMAX,300
SPE00120512,2015-01-17,TMIN,23
SPE00120512,2007-10-31,TMIN,120
SPE00120512,2015-01-17,TMAX,135
SPE00120512,2014-09-09,TMAX,319
SPE00120512,2006-04-09,TMIN,120
SPE00120512,2006-04-09,TMAX,254
SPE00120512,2009-06-08,TMAX,244
SPE00120512,2011-10-21,TMIN,148
SPE00120512,2007-05-26,TMIN,145
SPE00120512,2007-05-26,TMAX,225
SPE00120512,2009-06-08,TMIN,162
SPE00120512,2006-07-06,TMIN,193
SPE00120512,2006-05-08,TMIN,139
SPE00120512,2015-07-01,TMIN,196
SPE00120512,2011-08-25,TMAX,345
SPE00120512,2015-06-02,TMIN,180
SPE00120512,2013-08-11,TMIN,211
SPE00120512,2009-03-11,TMAX,257
SPE00120512,2007-06-05,TMIN,176
SPE00120512,2013-06-17,TMAX,285
SPE00120512,2012-11-21,TMAX,158
SPE00120512,2013-06-17,TMIN,176
SPE00120512,2011-08-04,TMAX,383
SPE00120512,2010-03-20,TMAX,225
SPE00120512,2011-08-04,TMIN,217
SPE00120512,2010-03-20,TMIN,152
SPE00120512,2008-12-30,TMIN,93
SPE00120512,2011-09-29,TMAX,324
SPE00120512,2015-11-01,TMIN,152
SPE00120512,2009-08-12,TMAX,382
SPE00120512,2006-07-01,TMIN,184
SPE00120512,2006-07-01,TMAX,317
SPE00120512,2015-11-18,TMIN,96
SPE00120512,2010-10-02,TMAX,295
SPE00120512,2013-08-11,TMAX,401
SPE00120512,2010-10-02,TMIN,115
SPE00120512,2007-06-07,TMAX,321
SPE00120512,2006-05-23,TMIN,140
SPE00120512,2006-05-23,TMAX,273
SPE00120512,2007-06-07,TMIN,191
SPE00120512,2011-09-29,TMIN,204
SPE00120512,2012-02-20,TMAX,205
SPE00120512,2012-02-20,TMIN,33
SPE00120512,2009-02-14,TMAX,185
SPE00120512,2012-03-12,TMIN,58
SPE00120512,2012-03-12,TMAX,245
SPE00120512,2008-08-14,TMIN,199
SPE00120512,2008-08-14,TMAX,376
SPE00120512,2015-08-24,TMIN,185
SPE00120512,2008-06-29,TMAX,397
SPE00120512,2008-06-29,TMIN,224
SPE00120512,2009-07-08,TMAX,337
SPE00120512,2005-04-29,TMIN,145
SPE00120512,2015-08-24,TMAX,305
SPE00120512,2015-02-26,TMAX,214
SPE00120512,2005-04-29,TMAX,324
SPE00120512,2007-05-16,TMIN,142
SPE00120512,2008-02-22,TMIN,124
SPE00120512,2008-11-16,TMAX,210
SPE00120512,2014-09-04,TMAX,343
SPE00120512,2014-09-04,TMIN,193
SPE00120512,2011-12-06,TMIN,64
SPE00120512,2015-05-27,TMAX,347
SPE00120512,2010-02-11,TMAX,162
SPE00120512,2010-02-11,TMIN,90
SPE00120512,2013-03-23,TMIN,83
SPE00120512,2007-05-16,TMAX,305
SPE00120512,2013-03-23,TMAX,130
SPE00120512,2013-01-09,TMAX,153
SPE00120512,2010-07-17,TMAX,394
SPE00120512,2015-02-27,TMAX,216
SPE00120512,2009-06-22,TMAX,340
SPE00120512,2009-06-22,TMIN,232
SPE00120512,2005-02-02,TMAX,180
SPE00120512,2014-02-13,TMIN,151
SPE00120512,2014-02-13,TMAX,178
SPE00120512,2009-10-20,TMAX,224
SPE00120512,2015-02-27,TMIN,61
SPE00120512,2005-02-02,TMIN,15
SPE00120512,2015-08-19,TMIN,190
SPE00120512,2015-02-26,TMIN,63
SPE00120512,2010-03-28,TMAX,246
SPE00120512,2009-07-08,TMIN,192
SPE00120512,2009-10-20,TMIN,175
SPE00120512,2010-03-28,TMIN,106
SPE00120512,2012-09-10,TMAX,315
SPE00120512,2008-06-17,TMIN,169
SPE00120512,2008-06-17,TMAX,312
SPE00120512,2015-08-19,TMAX,351
SPE00120512,2013-01-09,TMIN,44
SPE00120512,2010-07-17,TMIN,208
SPE00120512,2012-09-10,TMIN,195
SPE00120512,2015-05-27,TMIN,164
SPE00120512,2008-02-22,TMAX,190
SPE00120512,2009-01-20,TMAX,161
SPE00120512,2015-03-20,TMAX,165
SPE00120512,2009-05-13,TMIN,133
SPE00120512,2009-05-13,TMAX,271
SPE00120512,2013-09-06,TMAX,312
SPE00120512,2013-06-27,TMAX,352
SPE00120512,2013-06-27,TMIN,182
SPE00120512,2013-09-06,TMIN,215
SPE00120512,2010-03-21,TMIN,145
SPE00120512,2005-03-01,TMAX,72
SPE00120512,2005-09-19,TMIN,136
SPE00120512,2008-07-16,TMIN,205
SPE00120512,2005-09-05,TMIN,210
SPE00120512,2007-08-01,TMAX,398
SPE00120512,2011-01-30,TMIN,30
SPE00120512,2015-10-16,TMAX,260
SPE00120512,2009-08-18,TMIN,246
SPE00120512,2015-10-15,TMAX,267
SPE00120512,2011-01-30,TMAX,142
SPE00120512,2007-09-27,TMIN,185
SPE00120512,2008-07-16,TMAX,344
SPE00120512,2010-03-21,TMAX,224
SPE00120512,2007-08-01,TMIN,210
SPE00120512,2005-01-09,TMAX,154
SPE00120512,2009-08-18,TMAX,383
SPE00120512,2009-04-23,TMIN,120
SPE00120512,2010-02-21,TMAX,194
SPE00120512,2005-09-19,TMAX,307
SPE00120512,2013-10-17,TMAX,305
SPE00120512,2015-03-20,TMIN,108
SPE00120512,2010-07-07,TMIN,260
SPE00120512,2010-07-07,TMAX,405
SPE00120512,2013-10-17,TMIN,173
SPE00120512,2011-12-06,TMAX,183
SPE00120512,2009-01-20,TMIN,54
SPE00120512,2011-05-28,TMIN,191
SPE00120512,2009-04-23,TMAX,298
SPE00120512,2008-09-29,TMAX,261
SPE00120512,2011-05-28,TMAX,329
SPE00120512,2008-09-29,TMIN,176
SPE00120512,2012-06-24,TMIN,206
SPE00120512,2012-06-24,TMAX,412
SPE00120512,2007-03-24,TMAX,238
SPE00120512,2007-03-24,TMIN,76
SPE00120512,2012-05-17,TMAX,345
SPE00120512,2012-05-17,TMIN,177
SPE00120512,2007-01-18,TMIN,65
SPE00120512,2009-02-05,TMAX,120
SPE00120512,2009-02-05,TMIN,86
SPE00120512,2007-01-18,TMAX,205
SPE00120512,2005-09-05,TMAX,354
SPE00120512,2006-05-08,TMAX,264
SPE00120512,2005-12-03,TMIN,138
SPE00120512,2007-08-10,TMIN,228
SPE00120512,2009-10-27,TMAX,293
SPE00120512,2011-04-24,TMAX,222
SPE00120512,2013-07-08,TMAX,405
SPE00120512,2013-07-08,TMIN,226
SPE00120512,2011-07-22,TMIN,220
SPE00120512,2011-07-22,TMAX,320
SPE00120512,2008-07-03,TMAX,332
SPE00120512,2008-07-03,TMIN,183
SPE00120512,2012-11-22,TMAX,205
SPE00120512,2009-06-16,TMIN,233
SPE00120512,2014-09-10,TMAX,307
SPE00120512,2012-11-22,TMIN,133
SPE00120512,2009-01-25,TMAX,175
SPE00120512,2012-07-19,TMAX,405
SPE00120512,2005-09-16,TMAX,292
SPE00120512,2009-06-16,TMAX,365
SPE00120512,2009-01-25,TMIN,76
SPE00120512,2007-09-06,TMIN,216
SPE00120512,2009-04-04,TMAX,245
SPE00120512,2007-09-06,TMAX,346
SPE00120512,2005-09-16,TMIN,211
SPE00120512,2009-04-04,TMIN,92
SPE00120512,2010-09-28,TMAX,290
SPE00120512,2012-07-19,TMIN,210
SPE00120512,2012-08-28,TMAX,368
SPE00120512,2009-04-05,TMIN,102
SPE00120512,2008-04-10,TMIN,119
SPE00120512,2014-10-26,TMAX,285
SPE00120512,2010-04-16,TMIN,140
SPE00120512,2010-07-12,TMIN,231
SPE00120512,2014-03-20,TMAX,220
SPE00120512,2014-03-20,TMIN,113
SPE00120512,2012-10-29,TMAX,186
SPE00120512,2008-04-15,TMIN,105
SPE00120512,2014-10-26,TMIN,132
SPE00120512,2010-07-12,TMAX,382
SPE00120512,2008-04-15,TMAX,259
SPE00120512,2008-03-08,TMIN,50
SPE00120512,2009-05-07,TMIN,160
SPE00120512,2009-05-07,TMAX,325
SPE00120512,2010-02-01,TMIN,47
SPE00120512,2010-02-01,TMAX,158
SPE00120512,2008-04-10,TMAX,200
SPE00120512,2011-04-24,TMIN,100
SPE00120512,2010-09-28,TMIN,152
SPE00120512,2008-11-16,TMIN,68
SPE00120512,2012-12-24,TMIN,73
SPE00120512,2012-12-24,TMAX,194
SPE00120512,2010-04-16,TMAX,230
SPE00120512,2008-12-05,TMIN,120
SPE00120512,2008-09-16,TMIN,172
SPE00120512,2009-07-03,TMIN,242
SPE00120512,2009-10-25,TMIN,170
SPE00120512,2011-06-28,TMAX,387
SPE00120512,2010-03-06,TMIN,120
SPE00120512,2011-07-10,TMAX,365
SPE00120512,2011-06-28,TMIN,222
SPE00120512,2015-08-04,TMAX,380
SPE00120512,2015-08-04,TMIN,217
SPE00120512,2009-06-25,TMAX,312
SPE00120512,2009-06-25,TMIN,185
SPE00120512,2013-07-05,TMIN,224
SPE00120512,2013-07-05,TMAX,385
SPE00120512,2005-04-27,TMIN,132
SPE00120512,2014-01-08,TMIN,67
SPE00120512,2007-09-22,TMIN,187
SPE00120512,2014-03-14,TMAX,201
SPE00120512,2014-03-14,TMIN,75
SPE00120512,2005-06-21,TMIN,235
SPE00120512,2007-12-11,TMAX,175
SPE00120512,2007-09-22,TMAX,298
SPE00120512,2014-01-08,TMAX,192
SPE00120512,2005-04-27,TMAX,315
SPE00120512,2007-12-11,TMIN,61
SPE00120512,2011-07-10,TMIN,213
SPE00120512,2009-04-05,TMAX,266
SPE00120512,2011-05-22,TMIN,183
SPE00120512,2006-10-21,TMIN,178
SPE00120512,2006-10-21,TMAX,238
SPE00120512,2010-11-14,TMAX,194
SPE00120512,2010-11-14,TMIN,104
SPE00120512,2009-10-25,TMAX,286
SPE00120512,2011-02-20,TMAX,209
SPE00120512,2011-02-20,TMIN,107
SPE00120512,2008-09-16,TMAX,320
SPE00120512,2009-07-03,TMAX,385
SPE00120512,2012-08-28,TMIN,173
SPE00120512,2010-11-29,TMIN,80
SPE00120512,2010-11-29,TMAX,100
SPE00120512,2015-06-23,TMAX,338
SPE00120512,2015-06-23,TMIN,173
SPE00120512,2006-05-17,TMIN,205
SPE00120512,2009-03-26,TMIN,102
SPE00120512,2006-05-17,TMAX,385
SPE00120512,2013-08-04,TMIN,178
SPE00120512,2009-03-26,TMAX,282
SPE00120512,2015-10-13,TMAX,226
SPE00120512,2013-08-04,TMAX,388
SPE00120512,2015-10-13,TMIN,173
SPE00120512,2010-03-06,TMAX,158
SPE00120512,2011-05-22,TMAX,320
SPE00120512,2012-10-29,TMIN,97
SPE00120512,2013-09-28,TMAX,257
SPE00120512,2010-08-10,TMAX,415
SPE00120512,2013-01-29,TMIN,38
SPE00120512,2015-11-03,TMIN,150
SPE00120512,2005-05-17,TMIN,122
SPE00120512,2015-02-14,TMIN,79
SPE00120512,2008-03-08,TMAX,229
SPE00120512,2008-05-23,TMIN,148
SPE00120512,2008-06-11,TMIN,181
SPE00120512,2008-06-11,TMAX,323
SPE00120512,2008-05-23,TMAX,262
SPE00120512,2010-04-02,TMAX,217
SPE00120512,2010-04-02,TMIN,95
SPE00120512,2011-06-12,TMAX,351
SPE00120512,2005-05-17,TMAX,260
SPE00120512,2006-07-22,TMIN,217
SPE00120512,2015-02-14,TMAX,180
SPE00120512,2009-10-03,TMIN,173
SPE00120512,2009-10-03,TMAX,322
SPE00120512,2011-06-12,TMIN,190
SPE00120512,2013-07-31,TMIN,190
SPE00120512,2015-07-01,TMAX,329
SPE00120512,2013-02-15,TMIN,66
SPE00120512,2007-07-22,TMAX,340
SPE00120512,2007-07-22,TMIN,165
SPE00120512,2013-02-15,TMAX,215
SPE00120512,2006-07-22,TMAX,400
SPE00120512,2013-07-31,TMAX,403
SPE00120512,2007-04-11,TMIN,119
SPE00120512,2006-03-15,TMAX,219
SPE00120512,2011-11-09,TMIN,130
SPE00120512,2011-11-09,TMAX,209
SPE00120512,2009-10-27,TMIN,155
SPE00120512,2011-08-25,TMIN,196
SPE00120512,2007-08-10,TMAX,314
SPE00120512,2012-05-25,TMIN,164
SPE00120512,2012-05-25,TMAX,322
SPE00120512,2006-07-06,TMAX,358
SPE00120512,2009-09-29,TMAX,279
SPE00120512,2009-09-29,TMIN,200
SPE00120512,2006-01-19,TMIN,94
SPE00120512,2013-12-10,TMIN,79
SPE00120512,2013-12-10,TMAX,211
SPE00120512,2005-12-03,TMAX,200
SPE00120512,2008-01-01,TMIN,36
SPE00120512,2008-07-05,TMIN,212
SPE00120512,2008-07-05,TMAX,364
SPE00120512,2015-11-23,TMIN,54
SPE00120512,2015-11-23,TMAX,171
SPE00120512,2008-01-01,TMAX,147
SPE00120512,2006-03-15,TMIN,88
SPE00120512,2007-04-11,TMAX,211
SPE00120512,2006-01-19,TMAX,183
SPE00120512,2007-06-23,TMAX,366
SPE00120512,2007-06-23,TMIN,210
SPE00120512,2012-12-28,TMAX,170
SPE00120512,2006-11-17,TMAX,199
SPE00120512,2008-12-10,TMIN,58
SPE00120512,2012-02-18,TMAX,192
SPE00120512,2012-02-18,TMIN,64
SPE00120512,2014-10-05,TMIN,171
SPE00120512,2013-09-15,TMAX,326
SPE00120512,2013-09-15,TMIN,205
SPE00120512,2015-09-14,TMIN,177
SPE00120512,2006-09-09,TMAX,396
SPE00120512,2006-09-09,TMIN,238
SPE00120512,2005-09-20,TMAX,332
SPE00120512,2014-10-05,TMAX,293
SPE00120512,2006-01-09,TMIN,26
SPE00120512,2014-09-10,TMIN,188
SPE00120512,2011-03-15,TMAX,174
SPE00120512,2011-03-15,TMIN,80
SPE00120512,2006-01-09,TMAX,155
SPE00120512,2013-01-29,TMAX,183
SPE00120512,2010-05-29,TMAX,299
SPE00120512,2009-05-01,TMAX,264
SPE00120512,2015-11-03,TMAX,209
SPE00120512,2009-05-01,TMIN,132
SPE00120512,2015-09-14,TMAX,294
SPE00120512,2012-12-28,TMIN,30
SPE00120512,2011-01-05,TMIN,80
SPE00120512,2011-01-05,TMAX,159
SPE00120512,2006-11-17,TMIN,95
SPE00120512,2011-09-05,TMAX,328
SPE00120512,2008-03-13,TMAX,283
SPE00120512,2010-05-30,TMAX,343
SPE00120512,2010-09-12,TMAX,369
SPE00120512,2006-12-30,TMAX,175
SPE00120512,2007-06-30,TMIN,214
SPE00120512,2007-06-30,TMAX,380
SPE00120512,2010-05-30,TMIN,166
SPE00120512,2009-10-06,TMAX,315
SPE00120512,2009-10-06,TMIN,190
SPE00120512,2009-11-26,TMAX,192
SPE00120512,2010-09-12,TMIN,204
SPE00120512,2008-03-13,TMIN,140
SPE00120512,2009-11-26,TMIN,140
SPE00120512,2012-02-05,TMAX,140
SPE00120512,2012-02-05,TMIN,-14
SPE00120512,2013-10-08,TMAX,315
SPE00120512,2011-09-05,TMIN,186
SPE00120512,2006-12-30,TMIN,50
SPE00120512,2013-10-08,TMIN,170
SPE00120512,2008-12-10,TMAX,156
SPE00120512,2005-09-20,TMIN,122
SPE00120512,2013-09-28,TMIN,194
SPE00120512,2015-09-11,TMIN,183
SPE00120512,2012-12-03,TMIN,15
SPE00120512,2008-05-09,TMIN,140
SPE00120512,2011-09-28,TMAX,318
SPE00120512,2010-06-26,TMIN,185
SPE00120512,2010-06-26,TMAX,333
SPE00120512,2008-07-19,TMAX,393
SPE00120512,2006-08-12,TMIN,232
SPE00120512,2008-07-19,TMIN,238
SPE00120512,2006-08-12,TMAX,344
SPE00120512,2006-02-07,TMAX,184
SPE00120512,2005-07-17,TMAX,344
SPE00120512,2012-04-16,TMAX,211
SPE00120512,2011-09-28,TMIN,188
SPE00120512,2012-04-16,TMIN,82
SPE00120512,2005-07-17,TMIN,204
SPE00120512,2009-05-09,TMAX,278
SPE00120512,2009-05-09,TMIN,182
SPE00120512,2013-11-27,TMAX,181
SPE00120512,2010-07-23,TMIN,206
SPE00120512,2010-07-23,TMAX,370
SPE00120512,2013-11-27,TMIN,64
SPE00120512,2012-12-18,TMAX,188
SPE00120512,2012-12-18,TMIN,111
SPE00120512,2011-07-20,TMAX,365
SPE00120512,2007-10-27,TMAX,242
SPE00120512,2009-04-27,TMIN,92
SPE00120512,2009-07-30,TMAX,408
SPE00120512,2011-07-20,TMIN,196
SPE00120512,2012-09-29,TMIN,169
SPE00120512,2012-09-29,TMAX,236
SPE00120512,2015-08-27,TMAX,367
SPE00120512,2009-05-18,TMAX,296
SPE00120512,2008-05-10,TMIN,115
SPE00120512,2010-12-15,TMIN,52
SPE00120512,2006-07-17,TMIN,248
SPE00120512,2009-02-09,TMIN,115
SPE00120512,2008-05-10,TMAX,234
SPE00120512,2013-05-23,TMAX,284
SPE00120512,2014-12-04,TMAX,167
SPE00120512,2013-05-23,TMIN,131
SPE00120512,2006-04-12,TMAX,244
SPE00120512,2010-10-11,TMAX,255
SPE00120512,2010-10-11,TMIN,142
SPE00120512,2009-05-18,TMIN,144
SPE00120512,2006-04-12,TMIN,150
SPE00120512,2012-07-17,TMIN,244
SPE00120512,2012-07-17,TMAX,399
SPE00120512,2006-02-07,TMIN,64
SPE00120512,2014-12-04,TMIN,81
SPE00120512,2009-07-30,TMIN,224
SPE00120512,2012-10-23,TMAX,280
SPE00120512,2010-12-15,TMAX,130
SPE00120512,2005-03-11,TMAX,205
SPE00120512,2014-02-06,TMAX,178
SPE00120512,2008-01-05,TMIN,64
SPE00120512,2012-11-26,TMAX,180
SPE00120512,2013-07-04,TMIN,215
SPE00120512,2013-07-04,TMAX,411
SPE00120512,2007-12-10,TMAX,158
SPE00120512,2007-12-10,TMIN,63
SPE00120512,2012-11-26,TMIN,97
SPE00120512,2015-07-15,TMAX,429
SPE00120512,2015-07-15,TMIN,213
SPE00120512,2009-04-27,TMAX,222
SPE00120512,2011-03-05,TMIN,77
SPE00120512,2011-12-12,TMIN,74
SPE00120512,2011-04-07,TMAX,320
SPE00120512,2014-01-09,TMIN,74
SPE00120512,2011-04-07,TMIN,145
SPE00120512,2014-01-09,TMAX,188
SPE00120512,2015-09-29,TMAX,298
SPE00120512,2010-08-28,TMIN,245
SPE00120512,2015-09-29,TMIN,179
SPE00120512,2006-02-08,TMAX,180
SPE00120512,2006-02-08,TMIN,59
SPE00120512,2015-09-15,TMIN,156
